timestamp_utc,index,name,memory_used_mib,utilization_gpu_pct,power_draw_w
2026/08/24 04:05:43.091, 0, NVIDIA GeForce RTX 5090, 31260, 100, 381.37
2026/08/24 04:05:48.145, 0, NVIDIA GeForce RTX 5090, 31260, 100, 379.62
2026/08/24 04:05:53.200, 0, NVIDIA GeForce RTX 5090, 31260, 100, 394.81
2026/08/24 04:05:58.252, 0, NVIDIA GeForce RTX 5090, 31260, 97, 462.57
2026/08/24 04:06:03.305, 0, NVIDIA GeForce RTX 5090, 31260, 100, 377.42
2026/08/24 04:06:08.359, 0, NVIDIA GeForce RTX 5090, 31260, 100, 470.33
2026/08/24 04:06:13.412, 0, NVIDIA GeForce RTX 5090, 31260, 100, 388.76
2026/08/24 04:06:18.468, 0, NVIDIA GeForce RTX 5090, 31260, 100, 376.23
2026/08/24 04:06:23.525, 0, NVIDIA GeForce RTX 5090, 31260, 100, 378.06
2026/08/24 04:06:28.584, 0, NVIDIA GeForce RTX 5090, 31260, 100, 369.47
2026/08/24 04:06:33.638, 0, NVIDIA GeForce RTX 5090, 31260, 100, 377.28
2026/08/24 04:06:38.696, 0, NVIDIA GeForce RTX 5090, 31260, 96, 472.96
2026/08/24 04:06:43.752, 0, NVIDIA GeForce RTX 5090, 31260, 100, 372.98
2026/08/24 04:06:48.805, 0, NVIDIA GeForce RTX 5090, 31260, 100, 377.20
2026/08/24 04:06:53.861, 0, NVIDIA GeForce RTX 5090, 31260, 100, 378.95
2026/08/24 04:06:58.918, 0, NVIDIA GeForce RTX 5090, 31260, 100, 378.25
2026/08/24 04:07:03.977, 0, NVIDIA GeForce RTX 5090, 31260, 100, 363.26
2026/08/24 04:07:09.031, 0, NVIDIA GeForce RTX 5090, 31260, 97, 457.02
2026/08/24 04:07:14.088, 0, NVIDIA GeForce RTX 5090, 31260, 100, 369.29
2026/08/24 04:07:19.144, 0, NVIDIA GeForce RTX 5090, 31260, 97, 492.97
2026/08/24 04:07:24.200, 0, NVIDIA GeForce RTX 5090, 31260, 100, 379.71
2026/08/24 04:07:29.257, 0, NVIDIA GeForce RTX 5090, 31260, 100, 356.45
